N/R/U,Applicant,BLA Number,Proprietary Name,Proper Name,BLA Type,Strength,Dosage Form,Route of Administration,Product Presentation,Status,Licensure,Approval Date,Ref. Product Proper Name,Ref. Product Proprietary Name,Supplement Number,Submission Type,License Number,Product Number,Center,Date of First Licensure,Exclusivity Expiration Date,First Interchangeable Exclusivity Exp. Date,Ref. Product Exclusivity Exp. Date,Orphan Exclusivity Exp. Date
,"Genentech, Inc.",020522,Nutropin AQ,somatropin,351(a),20MG/2ML,Injection,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,1/3/2008,-,,26,Supplement,1048,006,CDER,,,,,
,Eli Lilly and Company,020563,Humalog,insulin lispro,351(a),"1,000UNITS/10ML (100UNITS/ML)",Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,6/14/1996,-,,,Original,1891,001,CDER,,,,,
,Eli Lilly and Company,020563,Humalog,insulin lispro,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,8/6/1998,-,,6,Supplement,1891,002,CDER,,,,,
,Eli Lilly and Company,020563,Humalog,insulin lispro,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Rx,Licensed,9/6/2007,-,,75,Supplement,1891,003,CDER,,,,,
,Eli Lilly and Company,020563,Humalog,insulin lispro,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Rx,Licensed,6/6/2017,-,,176,Supplement,1891,004,CDER,,,,,
,Eli Lilly and Company,020563,Humalog,insulin lispro,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Rx,Licensed,11/15/2019,-,,196,Supplement,1891,005,CDER,,,,,
,Eli Lilly and Company,020563,Humalog,insulin lispro,351(a),300UNITS/3ML (100UNITS/ML),Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,6/14/1996,-,,,Original,1891,006,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",020580,Cotazym,pancrelipase,351(a),"30,000USP UNITS; 8,000USP UNITS; 30,000USP UNITS","Capsule, Delayed Release",Oral,,Disc,Licensed,12/9/1996,-,,,Original,2193,001,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",020582,Follistim,follitropin beta,351(a),75IU,For Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Licensed,9/29/1997,-,,,Original,2193,001,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",020582,Follistim,follitropin beta,351(a),150IU,For Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Licensed,9/29/1997,-,,,Original,2193,002,CDER,,,,,
,"EMD Serono, Inc.",020604,Serostim,somatropin,351(a),6MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,8/23/1996,-,,,Original,1773,001,CDER,,,,,8/23/2003
,"EMD Serono, Inc.",020604,Serostim,somatropin,351(a),5MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,8/23/1996,-,,,Original,1773,002,CDER,,,,,
,"EMD Serono, Inc.",020604,Serostim,somatropin,351(a),4MG,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,7/25/1997,-,,2,Supplement,1773,003,CDER,,,,,
,"EMD Serono, Inc.",020604,Zorbtive/Serostim,somatropin,351(a),8.8MG,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,11/19/2001,-,,19,Supplement,1773,004,CDER,,,,,
,"EMD Serono, Inc.",020604,Serostim,somatropin,351(a),6MG/0.5ML,Injection,Subcutaneous,Single-Dose Cartridge,Disc,Licensed,2/11/2005,-,,29,Supplement,1773,005,CDER,,,,,
,AbbVie Inc.,020725,Creon,pancrelipase,351(a),"30,000USP UNITS; 6,000USP UNITS; 19,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,4/30/2009,-,,,Original,1889,001,CDER,,,,,
,AbbVie Inc.,020725,Creon,pancrelipase,351(a),"60,000USP UNITS; 12,000USP UNITS; 38,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,4/30/2009,-,,,Original,1889,002,CDER,,,,,
,AbbVie Inc.,020725,Creon,pancrelipase,351(a),"120,000USP UNITS; 24,000USP UNITS; 76,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,4/30/2009,-,,,Original,1889,003,CDER,,,,,
,AbbVie Inc.,020725,Creon,pancrelipase,351(a),"15,000USP UNITS; 3,000USP UNITS; 9,500USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,6/10/2011,-,,11,Supplement,1889,004,CDER,,,,,
,AbbVie Inc.,020725,Creon,pancrelipase,351(a),"180,000USP UNITS; 36,000USP UNITS; 114,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,3/14/2013,-,,16,Supplement,1889,005,CDER,,,,,
,"Chiesi USA, Inc.",020744,Curosurf,poractant alfa,351(a),120MG/1.5ML (80MG/ML),Suspension,Intratracheal,Single-Dose Vial,Rx,Licensed,11/18/1999,-,,,Original,2150,001,CDER,,,,,
,"Chiesi USA, Inc.",020744,Curosurf,poractant alfa,351(a),240MG/3ML (80MG/ML),Suspension,Intratracheal,Single-Dose Vial,Rx,Licensed,11/18/1999,-,,,Original,2150,002,CDER,,,,,
,"QOL Medical, LLC",020772,Sucraid,sacrosidase,351(a),"1,003,000IU/118ML (8,500IU/ML)",Solution For Oral,Oral,,Rx,Licensed,4/9/1998,-,,,Original,2195,001,CDER,,,,,4/9/2005
,Genzyme Corporation,020898,Thyrogen,thyrotropin alfa,351(a),0.9MG,For Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,11/30/1998,-,,,Original,1596,001,CDER,,,,,12/14/2014
,Novo Nordisk Inc.,020986,Novolog,insulin aspart,351(a),"1,000UNITS/10ML (100UNITS/ML)",Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,6/7/2000,-,,,Original,1261,001,CDER,,,,,
,Novo Nordisk Inc.,020986,Novolog,insulin aspart,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,6/7/2000,-,,,Original,1261,002,CDER,,,,,
,Novo Nordisk Inc.,020986,Novolog,insulin aspart,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Rx,Licensed,1/19/2001,-,,1,Supplement,1261,003,CDER,,,,,
,Novo Nordisk Inc.,020986,Novolog,insulin aspart,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Disc,Licensed,4/23/2004,-,,23,Supplement,1261,004,CDER,,,,,
,Novo Nordisk Inc.,020986,Novolog,insulin aspart,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Disc,Licensed,10/31/2013,-,,61,Supplement,1261,005,CDER,,,,,
,Eli Lilly and Company,021017,Humalog Mix 75/25,insulin lispro protamine and insulin lispro,351(a),750UNITS/10ML (75UNITS/ML); 250UNITS/10ML (25UNITS/ML),Injectable Suspension,Subcutaneous,Multi-Dose Vial,Rx,Licensed,12/22/1999,-,,,Original,1891,001,CDER,,,,,
,Eli Lilly and Company,021017,Humalog Mix 75/25,insulin lispro protamine and insulin lispro,351(a),225UNITS/3ML (75UNITS/ML); 75UNITS/3ML (25UNITS/ML),Injectable Suspension,Subcutaneous,Autoinjector,Rx,Licensed,9/6/2007,-,,40,Supplement,1891,002,CDER,,,,,
,Eli Lilly and Company,021017,Humalog Mix 75/25,insulin lispro protamine and insulin lispro,351(a),225UNITS/3ML (75UNITS/ML); 75UNITS/3ML (25UNITS/ML),Injectable Suspension,Subcutaneous,Autoinjector,Disc,Licensed,12/22/1999,-,,,Original,1891,003,CDER,,,,,
,Eli Lilly and Company,021018,Humalog Mix 50/50,insulin lispro protamine and insulin lispro,351(a),500UNITS/10ML (50UNITS/ML); 500UNITS/10ML (50UNITS/ML),Injectable Suspension,Subcutaneous,Multi-Dose Vial,Rx,Licensed,12/22/1999,-,,,Original,1891,001,CDER,,,,,
,Eli Lilly and Company,021018,Humalog Mix 50/50,insulin lispro protamine and insulin lispro,351(a),150UNITS/3ML (50UNITS/ML); 150UNITS/3ML (50UNITS/ML),Injectable Suspension,Subcutaneous,Autoinjector,Rx,Licensed,9/6/2007,-,,34,Supplement,1891,002,CDER,,,,,
,Eli Lilly and Company,021018,Humalog Mix 50/50,insulin lispro protamine and insulin lispro,351(a),150UNITS/3ML (50UNITS/ML); 150UNITS/3ML (50UNITS/ML),Injectable Suspension,Subcutaneous,Autoinjector,Disc,Licensed,12/22/1999,-,,,Original,1891,003,CDER,,,,,
,Ferring Pharmaceuticals Inc.,021047,Repronex,menotropins,351(a),75IU,For Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Licensed,8/27/1999,-,,,Original,2112,001,CDER,,,,,
,Ferring Pharmaceuticals Inc.,021047,Repronex,menotropins,351(a),150IU,For Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Licensed,8/27/1999,-,,,Original,2112,002,CDER,,,,,
,Sanofi-Aventis US LLC,021081,Lantus,insulin glargine,351(a),"1,000UNITS/10ML (100UNITS/ML)",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,4/20/2000,-,,,Original,1752,001,CDER,,,,,
,Sanofi-Aventis US LLC,021081,Lantus,insulin glargine,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Rx,Licensed,4/25/2007,-,,24,Supplement,1752,002,CDER,,,,,
,Sanofi-Aventis US LLC,021081,Lantus,insulin glargine,351(a),500UNITS/5ML (100UNITS/ML),Injection,Subcutaneous,Multi-Dose Vial,Disc,Licensed,4/20/2000,-,,,Original,1752,003,CDER,,,,,
,Sanofi-Aventis US LLC,021081,Lantus,insulin glargine,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,4/20/2000,-,,,Original,1752,004,CDER,,,,,
,Pharmacia & Upjohn Company LLC,021106,Somavert,pegvisomant,351(a),10MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,3/25/2003,-,,,Original,1216,001,CDER,,,,,3/25/2010
,Pharmacia & Upjohn Company LLC,021106,Somavert,pegvisomant,351(a),15MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,3/25/2003,-,,,Original,1216,002,CDER,,,,,3/25/2010
,Pharmacia & Upjohn Company LLC,021106,Somavert,pegvisomant,351(a),20MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,3/25/2003,-,,,original,1216,003,CDER,,,,,3/25/2010
,Pharmacia & Upjohn Company LLC,021106,Somavert,pegvisomant,351(a),25MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,7/31/2014,-,,44,Supplement,1216,004,CDER,,,,,3/25/2010
,Pharmacia & Upjohn Company LLC,021106,Somavert,pegvisomant,351(a),30MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,7/31/2014,-,,44,Supplement,1216,005,CDER,,,,,3/25/2010
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),5MG/1.5ML,Injection,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,6/20/2000,-,,,Original,1261,001,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),10MG/1.5ML,Injection,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,6/20/2000,-,,,Original,1261,002,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),15MG/1.5ML,Injection,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,6/20/2000,-,,,Original,1261,003,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),5MG/1.5ML,Injection,Subcutaneous,Autoinjector,Disc,Licensed,10/1/2004,-,,6,Supplement,1261,004,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),10MG/1.5ML,Injection,Subcutaneous,Autoinjector,Disc,Licensed,10/1/2004,-,,6,Supplement,1261,005,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),15MG/1.5ML,Injection,Subcutaneous,Autoinjector,Disc,Licensed,10/1/2004,-,,6,Supplement,1261,006,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),30MG/3ML,Injection,Subcutaneous,Autoinjector,Disc,Licensed,3/10/2009,-,,25,Supplement,1261,007,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),5MG/1.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,3/1/2010,-,,27,Supplement,1261,008,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),10MG/1.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,3/1/2010,-,,27,Supplement,1261,009,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),15MG/1.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,3/1/2010,-,,27,Supplement,1261,010,CDER,,,,,5/31/2014
,Novo Nordisk Inc.,021148,Norditropin,somatropin,351(a),30MG/3ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,1/23/2015,-,,42,Supplement,1261,011,CDER,,,,,5/31/2014
,"EMD Serono, Inc.",021149,Ovidrel,choriogonadotropin alfa,351(a),250MCG,Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,9/20/2000,-,,,Original,1773,001,CDER,,,,,
,"EMD Serono, Inc.",021149,Ovidrel,choriogonadotropin alfa,351(a),250MCG/0.5ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,7/14/2003,-,,6,Supplement,1773,002,CDER,,,,,
,Novo Nordisk Inc.,021172,Novolog Mix 70/30,insulin aspart protamine and insulin aspart,351(a),700UNITS/10ML (70UNITS/ML); 300UNITS/10ML (30UNITS/ML),Injectable Suspension,Subcutaneous,Single-Dose Vial,Rx,Licensed,11/1/2001,-,,,Original,1261,001,CDER,,,,,
,Novo Nordisk Inc.,021172,Novolog Mix 70/30,insulin aspart protamine and insulin aspart,351(a),210UNITS/3ML (70UNITS/ML); 90UNITS/3ML (30UNITS/ML),Injectable Suspension,Subcutaneous,Autoinjector,Disc,Licensed,11/1/2001,-,,,Original,1261,002,CDER,,,,,
,Novo Nordisk Inc.,021172,Novolog Mix 70/30,insulin aspart protamine and insulin aspart,351(a),210UNITS/3ML (70UNITS/ML); 90UNITS/3ML (30UNITS/ML),Injectable Suspension,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,11/1/2001,-,,,Original,1261,003,CDER,,,,,
,Novo Nordisk Inc.,021172,Novolog Mix 70/30,insulin aspart protamine and insulin aspart,351(a),210UNITS/3ML (70UNITS/ML); 90UNITS/3ML (30UNITS/ML),Injectable Suspension,Subcutaneous,Autoinjector,Rx,Licensed,5/3/2002,-,,1,Supplement,1261,004,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",021211,Follistim AQ Cartridge,follitropin beta,351(a),350IU/0.42ML,Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,3/23/2004,-,,,Original,2193,001,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",021211,Follistim AQ Cartridge,follitropin beta,351(a),650IU/0.78ML,Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,3/23/2004,-,,,Original,2193,002,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",021211,Follistim AQ Cartridge,follitropin beta,351(a),175IU/0.21ML,Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,2/11/2005,-,,2,Supplement,2193,003,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",021211,Follistim AQ Cartridge,follitropin beta,351(a),975IU/1.17ML,Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,2/11/2005,-,,2,Supplement,2193,004,CDER,,,,,
,"Bausch Health US, LLC",021271,Iprivask,desirudin,351(a),15MG,For Injection,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,4/4/2003,-,,,Original,2181,001,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",021273,Follistim AQ,follitropin beta,351(a),75IU/0.5ML,Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Licensed,8/26/2005,-,,,Original,2193,001,CDER,,,,,
,"Organon USA Inc., a subsidiary of Merck & Co., Inc.",021273,Follistim AQ,follitropin beta,351(a),150IU/0.5ML,Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Licensed,8/26/2005,-,,,Original,2193,002,CDER,,,,,
,Ferring Pharmaceuticals Inc.,021289,Bravelle,urofollitropin,351(a),75IU,For Injection,"Subcutaneous, Intramuscular",Single-Dose Vial,Disc,Licensed,5/6/2002,-,,,Original,2112,001,CDER,,,,,
,Sandoz Inc.,021426,Omnitrope,somatropin,351(a),5.8MG,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,5/30/2006,-,,,Original,2003,001,CDER,,,,,
,Sandoz Inc.,021426,Omnitrope,somatropin,351(a),1.5MG,For Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,5/30/2006,-,,,Original,2003,002,CDER,,,,,
,Sandoz Inc.,021426,Omnitrope,somatropin,351(a),5MG/1.5ML,Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,1/16/2008,-,,2,Supplement,2003,003,CDER,,,,,
,Sandoz Inc.,021426,Omnitrope,somatropin,351(a),10MG/1.5ML,Injection,Subcutaneous,Multi-Dose Cartridge,Rx,Licensed,8/25/2008,-,,4,Supplement,2003,004,CDER,,,,,
,Novo Nordisk Inc.,021536,Levemir,insulin detemir,351(a),"1,000UNITS/10ML (100UNITS/ML)",Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,6/16/2005,-,,,Original,1261,001,CDER,,,,,
,Novo Nordisk Inc.,021536,Levemir,insulin detemir,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Disc,Licensed,6/16/2005,-,,,Original,1261,002,CDER,,,,,
,Novo Nordisk Inc.,021536,Levemir,insulin detemir,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Disc,Licensed,6/16/2005,-,,,Original,1261,003,CDER,,,,,
,Novo Nordisk Inc.,021536,Levemir,insulin detemir,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,6/16/2005,-,,,Original,1261,004,CDER,,,,,
,Novo Nordisk Inc.,021536,Levemir,insulin detemir,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Rx,Licensed,10/31/2013,-,,33,Supplement,1261,005,CDER,,,,,
,Emergent Biosolutions Canada Inc.,021538,Accretropin,somatropin,351(a),5MG/ML,Injection,Subcutaneous,Multi-Dose Vial,Disc,Licensed,1/23/2008,-,,,Original,2084,001,CDER,,,,,
,Sanofi-Aventis US LLC,021629,Apidra,insulin glulisine,351(a),"1,000UNITS/10ML (100UNITS/ML)",Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,4/16/2004,-,,,Original,1752,001,CDER,,,,,
,Sanofi-Aventis US LLC,021629,Apidra,insulin glulisine,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,12/20/2005,-,,2,Supplement,1752,002,CDER,,,,,
,Sanofi-Aventis US LLC,021629,Apidra,insulin glulisine,351(a),300UNITS/3ML (100UNITS/ML),Injection,Subcutaneous,Autoinjector,Rx,Licensed,2/24/2009,-,,8,Supplement,1752,003,CDER,,,,,
,Bausch & Lomb Incorporated,021640,Vitrase,hyaluronidase,351(a),"6,200UNITS/ML",Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,5/5/2004,-,,,Original,2180,001,CDER,,,,,
,Bausch & Lomb Incorporated,021640,Vitrase,hyaluronidase,351(a),200UNITS/ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,12/2/2004,-,,3,Supplement,2180,002,CDER,,,,,
,Ferring Pharmaceuticals Inc.,021663,Menopur,menotropins,351(a),75IU,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,10/29/2004,-,,,Original,2112,001,CDER,,,,,
,"Amphastar Pharmaceuticals, Inc.",021665,Amphadase,hyaluronidase,351(a),150UNITS/ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,10/26/2004,-,,,Original,2179,001,CDER,,,,,
,"EMD Serono, Inc.",021684,Gonal-f RFF RediJect,follitropin alfa,351(a),300IU/0.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,5/25/2004,-,,,Original,1773,001,CDER,,,,,
,"EMD Serono, Inc.",021684,Gonal-f RFF RediJect,follitropin alfa,351(a),450IU/0.75ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,5/25/2004,-,,,Original,1773,002,CDER,,,,,
,"EMD Serono, Inc.",021684,Gonal-f RFF RediJect,follitropin alfa,351(a),900IU/1.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,5/25/2004,-,,,Original,1773,003,CDER,,,,,
,"Akorn, Inc.",021716,Hydase,hyaluronidase,351(a),150UNITS/ML,Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,10/25/2005,-,,,Original,2173,001,CDER,,,,,
,"EMD Serono, Inc.",021765,Gonal-f RFF,follitropin alfa,351(a),37.5IU,For Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,3/25/2004,-,,,Original,1773,001,CDER,,,,,
,"EMD Serono, Inc.",021765,Gonal-f RFF,follitropin alfa,351(a),75IU,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,3/25/2004,-,,,Original,1773,002,CDER,,,,,
,"EMD Serono, Inc.",021765,Gonal-f RFF,follitropin alfa,351(a),150IU,For Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,3/25/2004,-,,,Original,1773,003,CDER,,,,,
,Novo Nordisk Inc.,021810,Novolog Mix 50/50,insulin aspart protamine and insulin aspart,351(a),150UNITS/3ML (50UNITS/ML); 150UNITS/3ML (50UNITS/ML),Injectable Suspension,Subcutaneous,Multi-Dose Cartridge,Disc,Licensed,8/26/2008,-,,,Original,1261,001,CDER,,,,,
,Novo Nordisk Inc.,021810,Novolog Mix 50/50,insulin aspart protamine and insulin aspart,351(a),150UNITS/3ML (50UNITS/ML); 150UNITS/3ML (50UNITS/ML),Injectable Suspension,Subcutaneous,Autoinjector,Disc,Licensed,8/26/2008,-,,,Orginial,1261,002,CDER,,,,,
,"Ipsen Biopharmaceuticals, Inc.",021839,Increlex,mecasermin,351(a),40MG/4ML (10MG/ML),Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,8/30/2005,-,,,Original,,001,CDER,,,,,8/30/2012
,Microbix Biosystems Inc.,021846,Kinlytic,urokinase,351(a),"250,000IU",For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,1/16/1978,-,,,Original,2191,001,CDER,,,,,
,Microbix Biosystems Inc.,021846,Kinlytic,urokinase,351(a),"9,000IU",For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,1/16/1978,-,,,Original,2191,002,CDER,,,,,
,Microbix Biosystems Inc.,021846,Kinlytic,urokinase,351(a),"5,000IU",For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,1/16/1978,-,,,Original,2191,003,CDER,,,,,
,"Halozyme Therapeutics, Inc.",021859,Hylenex recombinant,hyaluronidase human,351(a),150UNITS/ML,Injection,"Infiltration, Interstitial, Intramuscular, Intraocular, Peribulbar, Retrobulbar, Soft Tissue, Subcutaneous",Single-Dose Vial,Rx,Licensed,12/2/2005,-,,,Original,2187,001,CDER,,,,,
,Insmed Incorporated,021884,Iplex,mecasermin rinfabate,351(a),36MG/0.6ML (60MG/ML),Injection,Subcutaneous,Single-Dose Vial,Disc,Licensed,12/12/2005,-,,,Original,,001,CDER,,,,,12/12/2012
,"Digestive Care, Inc.",022175,Pertzye,pancrelipase,351(a),"30,250USP UNITS; 8,000USP UNITS; 28,750USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,5/17/2012,-,,,Original,,001,CDER,,,,,
,"Digestive Care, Inc.",022175,Pertzye,pancrelipase,351(a),"60,500USP UNITS; 16,000USP UNITS; 57,500USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,5/17/2012,-,,,Original,,002,CDER,,,,,
,"Digestive Care, Inc.",022175,Pertzye,pancrelipase,351(a),"15,125USP UNITS; 4,000USP UNITS; 14,375USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,10/6/2016,-,,3,Supplement,,003,CDER,,,,,
,"Digestive Care, Inc.",022175,Pertzye,pancrelipase,351(a),"90,750USP UNITS; 24,000USP UNITS; 86,250USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,7/13/2017,-,,4,Supplement,,004,CDER,,,,,
,"Zenpep, LLC",022210,Zenpep,pancrelipase,351(a),"24,000USP UNITS; 5,000USP UNITS; 17,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,8/27/2009,-,,,Original,2198,001,CDER,,,,,
,"Zenpep, LLC",022210,Zenpep,pancrelipase,351(a),"42,000USP UNITS; 10,000USP UNITS; 32,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,8/27/2009,-,,,Original,2198,002,CDER,,,,,
,"Zenpep, LLC",022210,Zenpep,pancrelipase,351(a),"63,000USP UNITS; 15,000USP UNITS; 47,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,8/27/2009,-,,,Original,2198,003,CDER,,,,,
,"Zenpep, LLC",022210,Zenpep,pancrelipase,351(a),"84,000USP UNITS; 20,000USP UNITS; 63,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,8/27/2009,-,,,Original,2198,004,CDER,,,,,
,"Zenpep, LLC",022210,Zenpep,pancrelipase,351(a),"14,000USP UNITS; 3,000USP UNITS; 10,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,6/15/2011,-,,6,Supplement,2198,005,CDER,,,,,
,"Zenpep, LLC",022210,Zenpep,pancrelipase,351(a),"105,000USP UNITS; 25,000USP UNITS; 79,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,7/13/2011,-,,5,Supplement,2198,006,CDER,,,,,
,"Zenpep, LLC",022210,Zenpep,pancrelipase,351(a),"168,000USP UNITS; 40,000USP UNITS; 126,000USP UNITS","Capsule, Delayed Release",Oral,,Rx,Licensed,3/25/2014,-,,16,Supplement,2198,007,CDER,,,,,
,"Pfizer, Inc.",022458,Elelyso,taliglucerase alfa,351(a),200UNITS,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/1/2012,-,,,Original,2001,001,CDER,,,,,
